Order ID,Order Date, Unit Cost, Unit Price,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone
7346,7/22/2012, 175.68 , 178.00 ,6,Store,Adventist Promotion,Fabrikam Social Videographer 1/2'' 3mm E300 White,Camcorders,Cameras and camcorders ,Cross River,South South
7075,3/28/2012, 25.04 , 129.00 ,4,Store,Hammartan Promotion,Proseware LCD17W E202 Black,Monitors,Computers,Enugu,South East
7103,4/1/2012, 4.43 , 43.81 ,10,Store,No Discount,Kekule Expandable 4-Handset Cordless Phone System M206 White,Home & Office Phones,Cell phones,Borno,North East
7100,9/24/2012, 212.22 , 310.00 ,10,Store,No Discount,The Phone Company Smart phones Unlocked International M800 Gold,Smart phones & PDAs ,Cell phones,Anambra,South East
155,9/16/2013, 17.65 , 229.00 ,10,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Printers, Scanners & Fax",Computers,Anambra,South East
7483,1/6/2014, 70.53 , 109.95 ,9,Store,Hammartan Promotion,Kekule 8GB Super-Slim MP3/Video Player M800 White,MP4&MP3,Audio,Katsina,North West
7060,12/21/2012, 7.42 , 165.00 ,13,Store,Xmas Holiday Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,Camcorders,Cameras and camcorders ,Katsina,North West
808,6/25/2013, 245.25 , 310.00 ,12,Store,Adventist Promotion,The Phone Company Smart phones Unlocked International M800 Gold,Smart phones & PDAs ,Cell phones,Delta,South South
7081,3/20/2012, 8.46 , 229.00 ,18,Store,Hammartan Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Printers, Scanners & Fax",Computers,Katsina,North West
7046,6/19/2014, 18.43 , 33.90 ,6,Store,No Discount,Kekule Primary Extended Capacity Battery Pack - notebook battery X100 White,Computers Accessories,Computers,Katsina,North West
7053,4/18/2012, 636.30 , 699.00 ,12,Store,Easter Promotion,Kekule Projector 720p M620 Black,Projectors & Screens,Computers,Katsina,North West
7147,3/2/2012, 116.44 , 165.00 ,4,Store,Hammartan Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,Camcorders,Cameras and camcorders ,Katsina,North West
1402,6/12/2013, 29.35 , 47.95 ,12,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E102 White,Bluetooth Headphones,Audio,Katsina,North West
7240,12/9/2013, 15.90 , 40.55 ,26,Store,Xmas Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E302 White,Bluetooth Headphones,Audio,Nasarawa,North Central
1528,3/25/2012, 146.63 , 310.00 ,12,Store,New Year Promotion,The Phone Company Smart phones Unlocked International M800 Gold,Smart phones & PDAs ,Cell phones,Rivers,South South
6991,11/25/2013, 102.51 , 290.00 ,8,Store,Convention Promotion,A. Datum Super-zoom Digital Camera X300 Azure,Digital Cameras,Cameras and camcorders ,Rivers,South South
1168,3/7/2014, 333.31 , 627.00 ,18,Store,Hammartan Promotion,Fabrikam SLR Camera X149 Blue,Digital SLR Cameras,Cameras and camcorders ,Ondo,South West
627,3/16/2012, 59.81 , 699.00 ,9,Store,Hammartan Promotion,WWI Projector 720p LCD56 Black,Projectors & Screens,Computers,Anambra,South East
585,3/14/2014, 30.00 , 77.68 ,20,Store,No Discount,Kekule 4GB Flash MP3 Player E401 Blue,MP4&MP3,Audio,Zamfara,North West
1096,6/24/2014, 78.31 , 232.00 ,12,Store,Adventist Promotion,Kekule 16GB New Generation MP5 Player M1650 Pink,MP4&MP3,Audio,Zamfara,North West
6984,9/21/2013, 215.61 ," 1,592.20 ",10,Store,No Discount,"Simpson 52"" LCD HDTV X790W Black",Televisions,TV and Video,Imo,South East
7324,5/11/2013, 157.27 , 156.00 ,12,Store,Easter Promotion,WWI 1GB Digital Voice Recorder Pen E100 White,Recording Pen,Audio,Imo,South East
7094,8/25/2012, 22.85 , 299.00 ,12,Store,Adventist Promotion,The Phone Company PDA Phone 3.5 inches M320 Silver,Smart phones & PDAs ,Cell phones,Edo,South South
6997,4/25/2013, 1.38 , 46.99 ,10,Store,No Discount,Kekule In front of Centrex L15 Black,Home & Office Phones,Cell phones,Edo,South South
7125,9/16/2013, 149.51 , 249.99 ,10,Store,No Discount,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,Bluetooth Headphones,Audio,Edo,South South
1451,6/20/2014, 49.04 , 77.68 ,24,Store,No Discount,Kekule 4GB Flash MP3 Player E401 Silver,MP4&MP3,Audio,Kebbi,North West
7066,4/15/2013, 162.80 , 349.00 ,24,Store,Easter Promotion,WWI Desktop PC3.0 M0300 Silver,Desktops,Computers,Ondo,South West
7442,7/1/2012, 80.95 , 229.00 ,10,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Printers, Scanners & Fax",Computers,Sokoto,North West
7188,3/14/2013, 59.65 , 95.95 ,9,Store,Hammartan Promotion,Kekule 4GB Portable MP3 Player M450 Yellow,MP4&MP3,Audio,Osun,South West
7565,4/4/2012, 39.00 , 229.00 ,10,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Printers, Scanners & Fax",Computers,Borno,North East
272,8/16/2013, 113.30 , 219.00 ,12,Store,Adventist Promotion,Kekule DVD Recorder L230 Grey,Movie DVD,"Music, Movies and Audio Books",Borno,North East
127,2/11/2012, 146.52 , 229.00 ,9,Store,Deeper Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Printers, Scanners & Fax",Computers,Cross River,South South
1483,10/10/2012, 23.34 , 229.00 ,8,Store,Convention Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Printers, Scanners & Fax",Computers,Ekiti,South West
1371,2/10/2012, 46.40 , 190.00 ,6,Store,New Year Promotion,Kekule Screen 100in E010 Black,Projectors & Screens,Computers,Ekiti,South West
841,6/20/2012, 30.36 , 77.68 ,6,Store,Adventist Promotion,Kekule 4GB Flash MP3 Player E401 White,MP4&MP3,Audio,Cross River,South South
7113,6/18/2013, 409.56 ," 1,199.00 ",12,Store,Adventist Promotion,Fabrikam Laptop19W M9800 Black,Laptops,Computers,Cross River,South South
7091,12/23/2013, 248.44 , 633.00 ,13,Store,Xmas Holiday Promotion,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",Camcorders,Cameras and camcorders ,Kebbi,North West
7107,10/13/2012, 77.45 , 299.23 ,13,Store,Winners Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Black,MP4&MP3,Audio,Edo,South South
1009,8/1/2013, 51.51 , 134.00 ,10,Store,No Discount,Kekule 8GB MP3 Player new model M820 Black,MP4&MP3,Audio,Oyo,South West
1095,11/5/2013, 44.73 , 115.00 ,8,Store,Convention Promotion,WWI Wireless Bluetooth Stereo Headphones M270 Pink,Bluetooth Headphones,Audio,Adamawa,North East
7098,1/20/2012, 161.89 , 188.00 ,12,Store,New Year Promotion,A. Datum All in One Digital Camera M200 Grey,Digital Cameras,Cameras and camcorders ,Bayelsa,South South
7028,12/8/2011, 8.21 , 12.95 ,4,Store,Convention Promotion,Kekule Mouse Lock Bundle E200 Black,Computers Accessories,Computers,Bayelsa,South South
761,3/13/2012, 35.48 , 47.95 ,6,Store,New Year Promotion,NT Wireless Bluetooth Stereo Headphones E102 Silver,Bluetooth Headphones,Audio,Bayelsa,South South
942,4/18/2012, 35.67 , 299.23 ,10,Store,No Discount,Kekule 8GB Clock & Radio MP3 Player X850 Green,MP4&MP3,Audio,Adamawa,North East
287,8/10/2012, 219.68 , 869.00 ,12,Store,Adventist Promotion,Simpson LCD24W X300 White,Monitors,Computers,Edo,South South
320,1/2/2013, 113.83 , 869.00 ,9,Store,Deeper Promotion,Simpson LCD24W X300 White,Monitors,Computers,Anambra,South East
1423,10/5/2013, 19.12 , 99.99 ,8,Store,Convention Promotion,NT Wireless Bluetooth Stereo Headphones M402 Silver,Bluetooth Headphones,Audio,Oyo,South West
1639,1/19/2014, 291.10 , 499.90 ,9,Store,Deeper Promotion,Simpson Desktop PC1.80 ED182 White,Desktops,Computers,Osun,South West
7115,9/22/2014, 191.03 , 588.00 ,8,Store,Convention Promotion,"A. Datum SLR Camera 35"" X358 Gold",Digital SLR Cameras,Cameras and camcorders ,Jigawa,North West
7058,12/10/2011, 3.22 , 4.74 ,80,Store,Convention Promotion,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,Cell phones Accessories,Cell phones,Jigawa,North West
1084,10/25/2014, 37.27 , 69.00 ,16,Store,Convention Promotion,Proseware CRT19 E201 White,Monitors,Computers,Jigawa,North West
7480,6/20/2013, 63.55 , 229.90 ,24,Store,Adventist Promotion,WWI Desktop PC1.80 E1800 White,Desktops,Computers,Kaduna,North West
7194,4/30/2012, 49.25 , 299.23 ,10,Store,No Discount,Kekule 8GB Clock & Radio MP3 Player X850 Green,MP4&MP3,Audio,Bayelsa,South South
390,7/15/2012, 38.92 , 56.90 ,4,Store,August Promotion,SV 8xDVD E130 Black,VCD & DVD,TV and Video,Bayelsa,South South
234,5/1/2012, 14.30 , 16.99 ,5,Store,No Discount,Kekule 3 Handset Cordless Phone System  E30 Black,Home & Office Phones,Cell phones,Jigawa,North West
1493,4/15/2014, 26.51 , 134.00 ,10,Store,No Discount,Kekule 8GB MP3 Player new model M820 White,MP4&MP3,Audio,Jigawa,North West
7153,6/8/2013, 9.99 , 40.55 ,10,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E302 Silver,Bluetooth Headphones,Audio,Jigawa,North West
827,6/28/2012, 22.16 , 299.23 ,10,Store,No Discount,Kekule 8GB Clock & Radio MP3 Player X850 Blue,MP4&MP3,Audio,Abia,South East
20,6/21/2014, 73.92 , 149.95 ,20,Store,No Discount,WWI 1GBPulse Smart pen E50 Black,Recording Pen,Audio,Imo,South East
7102,2/20/2014, 1.02 , 59.00 ,18,Store,Deeper Promotion,Simpson CRT17 E105 White,Monitors,Computers,Cross River,South South
194,1/1/2013, 5.82 , 26.99 ,9,Store,Deeper Promotion,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Cross River,South South
7035,5/8/2012, 14.36 , 190.00 ,5,Store,No Discount,Kekule Screen 100in E010 Black,Projectors & Screens,Computers,Cross River,South South
7132,3/7/2012, 6.26 , 12.99 ,6,Store,New Year Promotion,SV DVD Movies E100 Yellow,Movie DVD,"Music, Movies and Audio Books",Cross River,South South
7123,7/28/2014, 5.31 , 11.50 ,9,Store,August Promotion,Kekule Smart Battery M901 Grey,Computers Accessories,Computers,Kwara,North Central
270,4/22/2013, 284.73 , 588.00 ,10,Store,No Discount,"A. Datum SLR Camera 35"" X358 Gold",Digital SLR Cameras,Cameras and camcorders ,Zamfara,North West
485,9/21/2014, 103.21 , 326.00 ,20,Store,No Discount,Simpson Laptop8.9 E0890 Black,Laptops,Computers,Cross River,South South
6981,11/4/2012, 378.23 , 588.00 ,8,Store,Convention Promotion,"A. Datum SLR Camera 35"" X358 Silver",Digital SLR Cameras,Cameras and camcorders ,Jigawa,North West
7635,11/12/2012, 23.34 , 46.99 ,8,Store,Convention Promotion,Kekule In front of Centrex L15 Black,Home & Office Phones,Cell phones,Jigawa,North West
109,7/17/2013, 5.25 , 26.90 ,9,Store,August Promotion,Kekule Bright Light battery E20 Pink,Computers Accessories,Computers,Kogi,North Central
60,8/24/2013, 3.22 , 255.00 ,12,Store,Adventist Promotion,Kekule 32GB Video MP3 Player M3200 Pink,MP4&MP3,Audio,Anambra,South East
176,7/2/2014, 114.05 , 149.95 ,24,Store,Adventist Promotion,WWI 1GBPulse Smart pen E50 Black,Recording Pen,Audio,Anambra,South East
1158,10/8/2014, 8.74 , 11.50 ,13,Store,Winners Promotion,Kekule Smart Battery M901 Grey,Computers Accessories,Computers,Anambra,South East
7120,3/9/2012, 79.48 , 168.00 ,5,Store,No Discount,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue",Camcorders,Cameras and camcorders ,Cross River,South South
7063,6/17/2012, 769.53 ," 1,530.00 ",12,Store,Adventist Promotion,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue",Camcorders,Cameras and camcorders ,Cross River,South South
1692,12/17/2011, 27.40 , 69.00 ,4,Store,Convention Promotion,Proseware CRT19 E201 White,Monitors,Computers,Abia,South East
7569,12/11/2011, 6.49 , 12.99 ,4,Store,Deeper Promotion,SV DVD Movies E100 Yellow,Movie DVD,"Music, Movies and Audio Books",Cross River,South South
7357,12/2/2012, 86.86 , 95.95 ,13,Store,Winners Promotion,Kekule 4GB Portable MP3 Player M450 White,MP4&MP3,Audio,Ebonyi,South East
1275,2/10/2012, 163.03 , 349.00 ,27,Store,Deeper Promotion,WWI Desktop PC3.0 M0300 Silver,Desktops,Computers,Ebonyi,South East
7724,5/14/2013, 28.26 , 95.95 ,10,Store,No Discount,Kekule 4GB Portable MP3 Player M450 White,MP4&MP3,Audio,Anambra,South East
6978,9/7/2012, 1.53 , 9.99 ,100,Store,No Discount,Kekule Touch Stylus Pen E150 Red,Cell phones Accessories,Cell phones,Edo,South South
1302,5/20/2012, 108.46 , 308.00 ,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Edo,South South
797,10/13/2014, 319.14 ," 1,299.00 ",6,Store,Winners Promotion,WWI Laptop19W X0196 Black,Laptops,Computers,Edo,South South
7040,1/16/2012, 39.24 , 299.23 ,9,Store,Deeper Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Silver,MP4&MP3,Audio,Ebonyi,South East
7720,2/12/2012, 46.49 , 90.00 ,4,Store,Deeper Promotion,Simpson CRT15 E101 White,Monitors,Computers,Anambra,South East
7013,8/17/2014, 196.24 , 299.00 ,12,Store,Adventist Promotion,The Phone Company PDA Palm 3.7 inch M830 Black,Smart phones & PDAs ,Cell phones,Anambra,South East
1094,8/26/2014, 383.57 , 422.00 ,12,Store,Adventist Promotion,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,Camcorders,Cameras and camcorders ,Akwa Ibom,South South
252,4/27/2012, 9.30 , 39.99 ,10,Store,No Discount,Kekule Electronic Private Automatic Branch Exchange M90 Black,Home & Office Phones,Cell phones,Akwa Ibom,South South
7064,7/23/2012, 11.15 , 17.99 ,12,Store,Adventist Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Movie DVD,"Music, Movies and Audio Books",Akwa Ibom,South South
6985,2/17/2012, 195.38 , 310.00 ,9,Store,Deeper Promotion,The Phone Company Smart phones Unlocked International M800 Black,Smart phones & PDAs ,Cell phones,Borno,North East
793,2/6/2012, 116.02 , 299.23 ,9,Store,Deeper Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Blue,MP4&MP3,Audio,Edo,South South
6988,7/7/2014, 16.69 , 398.00 ,6,Store,Adventist Promotion,The Phone Company PDA Palm 4.7 inch L850 White,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South
342,3/3/2012, 203.16 , 699.00 ,9,Store,Deeper Promotion,Proseware Projector 720p LCD56 White,Projectors & Screens,Computers,Borno,North East
7416,10/9/2012, 91.60 , 188.00 ,6,Store,Winners Promotion,"Fabrikam Social Videographer 1"" 25mm E400 Blue",Camcorders,Cameras and camcorders ,Ebonyi,South East
1440,10/30/2014, 28.91 , 37.95 ,26,Store,Winners Promotion,NT Bluetooth Active Headphones E202 White,Bluetooth Headphones,Audio,Zamfara,North West
569,4/23/2014, 89.30 , 290.00 ,10,Store,No Discount,A. Datum Super-zoom Digital Camera X300 Azure,Digital Cameras,Cameras and camcorders ,Edo,South South
7034,12/11/2013, 21.19 , 41.73 ,18,Store,Deeper Promotion,SV Keyboard E90 Black,Computers Accessories,Computers,Edo,South South
590,9/13/2013, 3.26 , 40.55 ,10,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E302 Black,Bluetooth Headphones,Audio,Akwa Ibom,South South
7148,7/28/2012, 21.59 , 40.55 ,6,Store,Adventist Promotion,NT Wireless Bluetooth Stereo Headphones E302 Pink,Bluetooth Headphones,Audio,Anambra,South East
1331,12/4/2012, 1.08 , 26.99 ,13,Store,Winners Promotion,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Ebonyi,South East
1068,11/12/2013, 24.36 , 25.69 ,13,Store,Winners Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Bluetooth Headphones,Audio,Akwa Ibom,South South
448,7/29/2012, 18.85 , 37.95 ,6,Store,Adventist Promotion,NT Bluetooth Active Headphones E202 Silver,Bluetooth Headphones,Audio,Akwa Ibom,South South
7065,5/24/2012, 162.25 , 299.90 ,5,Store,No Discount,Litware Home Theater System 2.1 Channel E212 Brown,Home Theater System,TV and Video,Edo,South South
1129,6/19/2012, 66.45 , 67.40 ,6,Store,Adventist Promotion,WWI Stereo Bluetooth Headphones E1000 Blue,Bluetooth Headphones,Audio,Zamfara,North West
600,12/11/2011, 14.81 , 25.69 ,4,Store,Deeper Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Bluetooth Headphones,Audio,Cross River,South South
1416,11/7/2012, 21.46 , 41.73 ,6,Store,Winners Promotion,SV Keyboard E90 Black,Computers Accessories,Computers,Borno,North East
21,11/27/2013, 131.44 , 199.95 ,26,Store,Winners Promotion,WWI 2GB Pulse Smart pen M100 White,Recording Pen,Audio,Zamfara,North West
7068,9/26/2013, 159.62 , 186.90 ,10,Store,No Discount,A. Datum Bridge Digital Camera M300 Green,Digital Cameras,Cameras and camcorders ,Zamfara,North West
7399,10/12/2012, 118.37 , 199.95 ,13,Store,Winners Promotion,WWI 2GB Pulse Smart pen M100 Silver,Recording Pen,Audio,Ebonyi,South East
324,5/5/2012, 152.15 , 248.00 ,10,Store,No Discount,Proseware High-Performance Business-Class Laser Fax X200 White,"Printers, Scanners & Fax",Computers,Zamfara,North West
7391,12/17/2012, 40.63 , 129.00 ,9,Store,Deeper Promotion,Proseware LCD17W E202 White,Monitors,Computers,Edo,South South
518,5/23/2014, 10.78 , 12.95 ,20,Store,No Discount,Kekule Mouse Lock Bundle E200 Black,Computers Accessories,Computers,Borno,North East
7303,11/21/2012, 2.22 , 25.69 ,6,Store,Winners Promotion,NT Bluetooth Stereo Headphones E52 Pink,Bluetooth Headphones,Audio,Akwa Ibom,South South
7562,10/19/2012, 30.16 , 40.55 ,6,Store,Winners Promotion,NT Wireless Bluetooth Stereo Headphones E302 Pink,Bluetooth Headphones,Audio,Borno,North East
7010,3/7/2013, 71.75 , 308.00 ,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Edo,South South
7071,2/2/2012, 14.12 , 29.90 ,9,Store,Deeper Promotion,Kekule USB 2.0 Dock Station docking station M800 Black,Computers Accessories,Computers,Edo,South South
7072,1/23/2012, 112.97 , 308.00 ,9,Store,Deeper Promotion,The Phone Company Touch Screen Phones Capacitive M908 Black,Touch Screen Phones ,Cell phones,Rivers,South South
760,9/19/2013, 91.17 , 102.00 ,10,Store,No Discount,Proseware Photo Inkjet Printer E290 Green,"Printers, Scanners & Fax",Computers,Akwa Ibom,South South
825,2/19/2013, 416.13 ," 1,299.00 ",9,Store,Deeper Promotion,WWI Laptop19W X0196 Black,Laptops,Computers,Ebonyi,South East
7017,12/20/2011, 29.17 , 99.00 ,4,Store,Deeper Promotion,Simpson LCD17 E200 Black,Monitors,Computers,Delta,South South
1343,2/22/2012, 66.12 , 99.00 ,4,Store,Deeper Promotion,Simpson LCD17 E200 Black,Monitors,Computers,Borno,North East
7316,10/18/2013, 31.22 , 40.55 ,13,Store,Winners Promotion,NT Wireless Bluetooth Stereo Headphones E302 Yellow,Bluetooth Headphones,Audio,Akwa Ibom,South South
1420,4/4/2012, 80.87 , 300.00 ,10,Store,No Discount,The Phone Company Smart phones Expert M400 Black,Smart phones & PDAs ,Cell phones,Edo,South South
7025,8/15/2014, 84.13 ," 1,299.00 ",6,Store,Adventist Promotion,WWI Laptop19W X0196 Black,Laptops,Computers,Kaduna,North West
883,10/29/2012, 20.83 , 25.69 ,6,Store,Winners Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Bluetooth Headphones,Audio,Rivers,South South
7070,1/10/2012, 13.44 , 56.90 ,4,Store,Deeper Promotion,SV 8xDVD E130 Black,VCD & DVD,TV and Video,Edo,South South
137,7/2/2014, 35.19 , 109.99 ,24,Store,Adventist Promotion,SV DVD 7-Inch Player Portable E200 White,Movie DVD,"Music, Movies and Audio Books",Edo,South South
1729,2/20/2013, 158.40 , 699.00 ,9,Store,Deeper Promotion,WWI Projector 720p LCD56 Black,Projectors & Screens,Computers,Kaduna,North West
1704,6/30/2012, 0.20 , 47.95 ,6,Store,Adventist Promotion,NT Wireless Bluetooth Stereo Headphones E102 Silver,Bluetooth Headphones,Audio,Akwa Ibom,South South
7033,1/18/2012, 170.70 , 300.00 ,9,Store,Deeper Promotion,The Phone Company Smart phones Expert M400 Black,Smart phones & PDAs ,Cell phones,Ebonyi,South East
7398,5/11/2012, 60.07 , 369.00 ,10,Store,No Discount,SV Car Video LCD7 M7002 Black,Car Video,TV and Video,Zamfara,North West
7044,7/12/2012, 179.08 , 556.00 ,12,Store,Adventist Promotion,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black,Camcorders,Cameras and camcorders ,Delta,South South
1490,4/16/2012, 88.64 , 299.90 ,5,Store,No Discount,Litware Home Theater System 2.1 Channel E212 Brown,Home Theater System,TV and Video,Ebonyi,South East
1374,9/22/2012, 7.29 , 40.55 ,5,Store,No Discount,NT Wireless Bluetooth Stereo Headphones E302 Pink,Bluetooth Headphones,Audio,Ebonyi,South East
1220,5/31/2014, 66.30 , 69.00 ,20,Store,No Discount,Proseware CRT19 E201 White,Monitors,Computers,Edo,South South
